name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
new york,2018-01-01T00:00:00,-12.5,-21.1,-19.2,57.65,0,0,,0,0.05,31.7,20.5,319,1026.6,5.2,16,0,0,0,,Clear,clear-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-01-01T01:00:00,-12.5,-21.6,-19.2,57.65,0,0,,0,0.05,33.5,23.1,314,1026.8,5.2,16,0,0,0,,Clear,clear-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-01-01T02:00:00,-12.6,-21.6,-19.2,58.09,0,0,,0,0.05,35.7,22.4,307,1027,0,16,0,0,0,,Clear,clear-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-01-01T03:00:00,-13.1,-21.4,-19.3,59.72,0,0,,0,0.05,31.7,18.4,314,1027.4,0,16,0,0,0,,Clear,clear-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-01-01T04:00:00,-13.1,-21.4,-19.7,57.39,0,0,,0,0.04,,18.5,306,1027.3,5.2,16,0,0,0,,Clear,clear-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-01-01T05:00:00,-13.2,-22.4,-19.8,57.37,0,0,,0,0.04,33.5,22.8,304,1027.6,5.2,16,0,0,0,,Clear,clear-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-01-01T06:00:00,-13.6,-22.1,-19.8,59.38,0,0,,0,0.04,,18.8,317,1027.9,5.2,16,0,0,0,,Clear,clear-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-01-01T07:00:00,-13.6,-23.4,-19.8,59.38,0,0,,0,0.04,44.6,24.9,302,1028.2,16.8,16,0,0,0,,Clear,clear-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-01-01T08:00:00,-13.3,-22.5,-19.2,61.32,0,0,,0,0.04,37.2,22.7,313,1028.3,5.2,16,52,0.2,1,,Clear,clear-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-01-01T09:00:00,-12.6,-22.2,-18.7,60.21,0,0,,0,0.04,51.8,26.1,302,1028.7,16.8,16,207,0.7,2,,Clear,clear-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-01-01T10:00:00,-11.3,-20.7,-18.4,56.09,0,0,,0,0.04,51.3,26.4,316,1029.1,16.8,16,340,1.2,3,,Clear,clear-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-01-01T11:00:00,-10.8,-20.2,-18.7,52.43,0,0,,0,0.04,42.2,27.4,306,1028.6,16.8,16,423,1.5,4,,Clear,clear-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-01-01T12:00:00,-9.6,-18.2,-18.7,47.53,0,0,,0,0.04,47.9,24.9,308,1028.2,16.8,16,455,1.6,5,,Clear,clear-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-01-01T13:00:00,-8.9,-17.4,-19.2,43.38,0,0,,0,0.04,41.5,25,312,1027.6,16.8,16,437,1.6,4,,Clear,clear-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-01-01T14:00:00,-8.1,-16.4,-19.5,39.46,0,0,,0,0.04,39.6,25.7,319,1027.2,16.8,16,365,1.3,4,,Clear,clear-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-01-01T15:00:00,-7.5,-15,-19.4,38.14,0,0,,0,0.04,34.8,21.6,316,1027.2,16.8,16,245,0.9,2,,Clear,clear-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-01-01T16:00:00,-7.5,-14.8,-20,36.04,0,0,,0,0.04,29.5,20.5,320,1027.2,16.8,16,87,0.3,1,,Clear,clear-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-01-01T17:00:00,-7.6,-15,-20.2,35.94,0,0,,0,0.04,38.9,21,303,1027.3,16.8,16,11,0,0,,Clear,clear-night,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-01-01T18:00:00,-7.5,-14.8,-20.3,35.09,0,0,,0,0.04,34,20.5,292,1027.8,16.8,16,0,0,0,,Clear,clear-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-01-01T19:00:00,-8,-14.8,-19.6,38.67,0,0,,0,0.04,35.3,17.6,307,1028.1,16.8,16,0,0,0,,Clear,clear-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-01-01T20:00:00,-8.1,-15.1,-19.5,39.31,0,0,,0,0.04,35.7,18.3,282,1028.3,16.8,16,0,0,0,,Clear,clear-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-01-01T21:00:00,-8.1,-14.6,-18.9,41.5,0,0,,0,0.04,,15.9,263,1028,16.8,16,0,0,0,,Clear,clear-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-01-01T22:00:00,-8.1,-15.8,-17.3,47.39,0,0,,0,0.04,37.6,22.4,266,1028,16.8,16,0,0,0,,Clear,clear-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-01-01T23:00:00,-8.5,-16.6,-16.2,53.62,0,0,,0,0.04,37.5,23.5,268,1028,16.8,16,0,0,0,,Clear,clear-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-01-02T00:00:00,-9,-15.6,-16.1,56.8,0,0,,0,0.04,38.9,15.4,270,1027.8,16.8,16,0,0,0,,Clear,clear-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-01-02T01:00:00,-9.1,-16.6,-16.3,55.88,0,0,,0,0.04,37.1,19.1,274,1027.8,16.8,16,0,0,0,,Clear,clear-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-01-02T02:00:00,-9.1,-17.9,-16.9,53.5,0,0,,0,0.04,42.4,27,280,1028.1,11.6,16,0,0,0,,Clear,clear-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-01-02T03:00:00,-9.6,-18.1,-17.1,54.38,0,0,,0,0.04,41.6,24.3,280,1028.6,0,16,0,0,0,,Clear,clear-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-01-02T04:00:00,-9.7,-17.8,-17.1,54.92,0,0,,0,0.04,33.7,21.5,282,1028.5,0,16,0,0,0,,Clear,clear-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-01-02T05:00:00,-10.3,-17.9,-17.1,57.26,0,0,,0,0.04,42.4,18.8,269,1028.7,0,16,0,0,0,,Clear,clear-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-01-02T06:00:00,-10.3,-18.1,-17.1,57.68,0,0,,0,0.04,37.1,19.5,273,1029,5.2,16,0,0,0,,Clear,clear-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-01-02T07:00:00,-10.3,-17.8,-16.8,58.88,0,0,,0,0.04,35.3,18.3,258,1029.8,55.1,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-01-02T08:00:00,-10.3,-17.4,-16.6,59.93,0,0,,0,0.04,31.7,16.7,269,1030.3,16.8,16,48,0.2,0,,Clear,clear-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-01-02T09:00:00,-9.5,-17.6,-16.6,56.5,0,0,,0,2.5,33.5,22.3,269,1030.5,16.8,16,193,0.7,2,,Clear,clear-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-01-02T10:00:00,-8.4,-15.3,-16.1,54.07,0,0,,0,2.5,28.8,17.4,266,1030.5,21.1,16,324,1.2,3,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-01-02T11:00:00,-7.3,-14.1,-15.6,51.32,0,0,,0,2.5,31.3,18.3,281,1030.2,30.9,16,405,1.5,4,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-01-02T12:00:00,-6.1,-12.8,-14.7,50.34,0,0,,0,2.5,37.9,19.5,286,1028.8,47.4,16,446,1.6,4,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-01-02T13:00:00,-4.9,-11.5,-14.1,48.32,0,0,,0,2.5,34.6,20.5,288,1028.1,47.4,16,408,1.5,4,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-01-02T14:00:00,-4.1,-9.9,-14.3,44.65,0,0,,0,2.4,29.5,17.4,267,1027.2,43.1,16,356,1.3,4,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-01-02T15:00:00,-3.3,-8.3,-14.6,41.2,0,0,,0,2.4,30.2,14.2,272,1026.9,47.4,16,240,0.9,2,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-01-02T16:00:00,-3.8,-9.7,-14,45.38,0,0,,0,2.4,30.2,17.7,241,1026.8,47.4,16,86,0.3,1,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-01-02T17:00:00,-4.4,-10.7,-13.8,47.53,0,0,,0,2.4,26.3,20,243,1026.6,30.9,16,13,0,0,,Partially cloudy,partly-cloudy-night,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-01-02T18:00:00,-4.5,-10.5,-14.1,46.82,0,0,,0,2.4,34.3,17.8,246,1026.7,26.5,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-01-02T19:00:00,-4.7,-11.1,-14.1,47.71,0,0,,0,2.2,36.5,19.5,260,1027.2,21.1,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-01-02T20:00:00,-5.7,-12.8,-14.8,48.93,0,0,,0,2.2,32.9,22,264,1026.9,16.8,16,0,0,0,,Clear,clear-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-01-02T21:00:00,-6.4,-13.4,-14.6,52.37,0,0,,0,2.2,36.3,20.5,248,1027,9.5,16,0,0,0,,Clear,clear-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-01-02T22:00:00,-6.6,-12.4,-15.5,49.23,0,0,,0,2.2,37.1,14.4,258,1026.9,16.8,16,0,0,0,,Clear,clear-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-01-02T23:00:00,-6.7,-13.5,-16.1,47.47,0,0,,0,2.2,33.5,18.8,260,1027.1,16.8,16,0,0,0,,Clear,clear-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-01-03T00:00:00,-6.8,-13.7,-16.5,46.31,0,0,,0,2.2,35.6,19.1,262,1027.2,16.8,16,0,0,0,,Clear,clear-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-01-03T01:00:00,-6.9,-13.8,-16.3,47.4,0,0,,0,2.2,37.1,19.2,260,1027,16.8,16,0,0,0,,Clear,clear-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-01-03T02:00:00,-7.1,-13.1,-16.7,46.17,0,0,,0,2.2,25.9,14.9,246,1027.1,16.8,16,0,0,0,,Clear,clear-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-01-03T03:00:00,-7.8,-13.9,-16.6,49.49,0,0,,0,2.2,19.8,14.5,250,1027.5,16.8,16,0,0,0,,Clear,clear-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-01-03T04:00:00,-7.7,-15.3,-17,47.17,0,0,,0,2.2,19.1,22.2,263,1027.3,20.3,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-01-03T05:00:00,-8,-14,-17,48.48,0,0,,0,2.2,16.9,13.9,294,1026.8,54.9,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-01-03T06:00:00,-8.1,-12.6,-17.3,47.39,0,0,,0,2.2,13.3,9.1,310,1026.7,54.9,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-01-03T07:00:00,-8.3,-13.1,-17.6,47.14,0,0,,0,2.2,12.2,9.6,270,1027,30.9,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-01-03T08:00:00,-8.1,-11.8,-17.7,46.03,0,0,,0,2.2,11.2,7.2,280,1027.5,16.8,16,51,0.2,1,,Clear,clear-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-01-03T09:00:00,-7.2,-11.9,-17.6,43.3,0,0,snow,0.02,0.02,11.5,10.1,269,1027.6,16.8,16,201,0.7,2,,Clear,clear-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-01-03T10:00:00,-6.3,-9.6,-17.1,42.29,0,0,snow,0.02,0.04,11.5,6.7,294,1027.3,47.4,16,306,1.1,3,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-01-03T11:00:00,-5,-8.2,-16.9,38.84,0,0,snow,0.02,0.06,11.5,7,270,1026.6,54.9,16,391,1.4,4,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-01-03T12:00:00,-3.7,-3.7,-16.9,35.29,0,0,snow,0.02,0.08,13.3,3.7,249,1025.6,54.9,16,354,1.3,4,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-01-03T13:00:00,-2.7,-2.7,-16.3,34.27,0,0,snow,0.02,0.1,15.8,1.4,312,1024.6,54.9,16,327,1.2,3,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-01-03T14:00:00,-2,-4.8,-16.9,30.84,0,0,"rain,snow",0.02,0.11,11.2,7.4,179,1023.4,54.9,16,289,1,3,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-01-03T15:00:00,-1.9,-4.1,-16.8,31.08,0,0,"rain,snow",0.02,0.13,11.5,5.8,38,1022.2,54.9,16,185,0.7,2,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-01-03T16:00:00,-1.8,-1.8,-16.7,30.97,0,0,"rain,snow",0.02,0.15,12.6,4.7,352,1021.8,54.9,16,83,0.3,1,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-01-03T17:00:00,-2.6,-6.4,-15.3,37.03,0,0,snow,0.02,0.17,11.5,10.1,188,1022.9,54.9,16,7,0,0,,Partially cloudy,partly-cloudy-night,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-01-03T18:00:00,-2.9,-5.1,-14.8,39.32,0,0,snow,0.02,0.19,8.3,5.5,87,1021.8,54.9,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-01-03T19:00:00,-3.1,-6.8,-15.1,39.03,0,0,snow,0.02,0.21,10.8,9.4,144,1021.3,54.9,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-01-03T20:00:00,-2.7,-4.7,-14.9,38.7,0,0,snow,0.02,0.23,11.5,5,77,1020.2,59.6,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-01-03T21:00:00,-2,-5.1,-11.7,47.45,0,0,"rain,snow",0.02,0.25,10.1,8.4,114,1020.3,61.8,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-01-03T22:00:00,-2.4,-6.1,-10.9,51.86,0,0,snow,0.02,0.27,14.8,9.8,50,1018.9,61.8,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-01-03T23:00:00,-2.1,-6,-10.8,51.14,0,0,snow,0.02,0.29,19.1,10.8,22,1017,100,16,0,0,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-01-04T00:00:00,-1.7,-5.7,-11.5,47.15,0,0,"rain,snow",0.02,0.3,23.4,11.2,23,1016,100,16,0,0,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-01-04T01:00:00,-1.9,-6.6,-12.3,45.19,0,0,"rain,snow",0.02,0.32,27,14.1,31,1013.8,100,16,0,0,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-01-04T02:00:00,-1.8,-7.3,-11,49.49,0,0,"rain,snow",0.02,0.34,29.9,18.3,25,1012.2,100,16,0,0,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-01-04T03:00:00,-1.9,-7.6,-12.9,42.91,0,0,"rain,snow",0.02,0.36,29.5,19.9,10,1010.1,100,16,0,0,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-01-04T04:00:00,-2.5,-8.7,-12.1,47.71,0.095,100,snow,0.02,0.38,37.9,22.7,14,1006.9,100,13.1,0,0,0,,"Snow, Overcast",snow,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-01-04T05:00:00,-3,-10.1,-10.5,56.15,1.31,100,snow,0.02,0.4,42.1,27.6,12,1004.6,100,9.8,0,0,0,,"Snow, Overcast",snow,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-01-04T06:00:00,-4.1,-11.2,-6.7,82.07,0.226,100,snow,0.02,0.42,42.8,24.9,357,1002.7,100,1.4,0,0,0,,"Snow, Overcast",snow,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-01-04T07:00:00,-4.4,-11.7,-6.2,86.62,0.809,100,snow,0.02,0.44,53.1,26.7,358,1000.6,100,1.4,0,0,0,,"Snow, Overcast",snow,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-01-04T08:00:00,-4.4,-11.9,-6.1,87.43,1.165,100,snow,0.02,0.46,54.9,28.5,354,998.9,100,0.6,5,0,0,,"Snow, Overcast",snow,"72505394728,KJFK,KLGA,74486094789,F1417,KNYC,72503014732"
new york,2018-01-04T09:00:00,-5.5,-14.8,-6.9,90.3,1.591,100,snow,0.29,0.75,62.2,40.6,1,997.8,100,0,6,0,0,,"Snow, Overcast",snow,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-01-04T10:00:00,-5.6,-15.3,-6.6,92.65,1.656,100,snow,0.15,0.9,67.1,43.4,348,995.8,100,0,14,0.1,0,,"Snow, Overcast",snow,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-01-04T11:00:00,-4.8,-13.8,-6.1,90.59,0.846,100,snow,0.15,1.04,63.6,39.3,340,994.7,100,0,16,0.1,0,,"Snow, Overcast",snow,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-01-04T12:00:00,-4.6,-13.9,-5.8,91.87,0.95,100,snow,0.15,1.19,78.1,43,345,991.9,100,0,38,0.1,0,,"Snow, Overcast",snow,"D9152,72505394728,KJFK,KLGA,74486094789,72503014732"
new york,2018-01-04T13:00:00,-4.5,-14.8,-6.1,88.08,2.175,100,snow,0.15,1.33,79,57.6,330,990.9,100,0,42,0.2,0,,"Snow, Overcast",snow,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-01-04T14:00:00,-4.5,-12.9,-6.1,88.47,1.795,100,snow,0.15,1.48,59.9,35.4,319,990.6,100,0.2,36,0.1,0,,"Snow, Overcast",snow,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-01-04T15:00:00,-4.7,-13.1,-6.3,88.45,1.398,100,snow,0.15,1.63,56.6,34.3,312,990.8,100,0.2,29,0.1,0,,"Snow, Overcast",snow,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-01-04T16:00:00,-4.1,-13,-7.5,77.45,0.733,100,snow,0.15,1.77,68.4,41.5,316,991.2,100,5.1,21,0.1,0,,"Snow, Overcast",snow,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-01-04T17:00:00,-3.7,-12.5,-8,72.24,0.268,100,snow,0.15,1.92,72.3,42,306,992.4,100,6.8,6,0,0,,"Snow, Overcast",snow,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-01-04T18:00:00,-3.4,-12.2,-9.1,64.75,0.042,100,snow,0.15,2.06,71.7,42.9,306,993.3,100,11.1,0,0,0,,"Snow, Overcast",snow,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-01-04T19:00:00,-3.4,-11.8,-9.8,61.47,0,0,snow,0.15,2.21,66.2,38.3,306,994.8,100,12.9,0,0,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-01-04T20:00:00,-4.1,-12.2,-11.1,58.37,0,0,snow,0.15,2.35,63.3,33.3,298,996.3,80.9,15.6,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-01-04T21:00:00,-4.8,-13.4,-12.4,55.51,0,0,snow,0.15,2.5,65.1,35.1,292,997.9,94,16,0,0,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-01-04T22:00:00,-5.5,-13.9,-12.7,56.77,0,0,snow,0.15,2.65,63.2,32.6,304,998.9,100,16,0,0,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-01-04T23:00:00,-6,-15.4,-13.3,56.61,0,0,snow,0.15,2.79,62.8,39.6,296,999.5,95.2,16,0,0,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-01-05T00:00:00,-6.9,-16.1,-14.3,55.6,0,0,snow,0.15,2.94,56.1,34.9,290,1000,100,16,0,0,0,,Overcast,cloudy,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-01-05T01:00:00,-7.8,-17.1,-15.5,53.98,0,0,snow,0.15,3.08,56.8,33.6,290,1000.9,88.9,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-01-05T02:00:00,-8.9,-18.6,-16,56.28,0,0,snow,0.15,3.23,56,34.4,286,1001.9,16.8,16,0,0,0,,Clear,clear-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-01-05T03:00:00,-9.7,-19.9,-17.1,54.97,0,0,snow,0.15,3.37,59.7,36,284,1002.7,16.8,16,0,0,0,,Clear,clear-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-01-05T04:00:00,-10.4,-20.4,-17.7,54.75,0,0,snow,0.15,3.52,59.1,33.2,290,1003.5,16.8,16,0,0,0,,Clear,clear-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-01-05T05:00:00,-10.9,-22.2,-18.6,53.16,0,0,snow,0.15,3.67,61.4,42.3,290,1004.7,16.8,16,0,0,0,,Clear,clear-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-01-05T06:00:00,-11.4,-22.1,-19,53.69,0,0,snow,0.15,3.81,54.3,35.5,286,1006.1,16.8,16,0,0,0,,Clear,clear-night,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-01-05T07:00:00,-11.9,-22.2,-19.5,53.29,27.92,100,snow,0.15,3.96,52.5,31.1,292,1007,16.8,16,0,0,0,,Snow,snow,"72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-01-05T08:00:00,-12.2,-22.8,-19.9,52.5,0,0,snow,0.15,4.1,52.1,33.2,282,1007.8,16.8,16,56,0.2,1,,Clear,clear-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-01-05T09:00:00,-12.2,-22.4,-20.2,51.33,0,0,,0,3.13,54.3,30.3,292,1008.6,16.8,16,213,0.8,2,,Clear,clear-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-01-05T10:00:00,-11.4,-22,-19.9,49.45,0,0,,0,3.12,55.1,34.3,290,1009.3,16.8,16,346,1.2,3,,Clear,clear-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-01-05T11:00:00,-10.9,-21,-20.3,46.13,0,0,,0,3.11,57,32,289,1009.8,16.8,16,435,1.6,4,,Clear,clear-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-01-05T12:00:00,-10.1,-20.1,-20.1,43.96,0,0,,0,3.1,55.2,33.7,289,1009.6,16.8,16,465,1.7,5,,Clear,clear-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-01-05T13:00:00,-9.5,-20,-19.7,43.27,0,0,,0,3.09,59.3,38.9,289,1009.8,16.8,16,444,1.6,4,,Clear,clear-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-01-05T14:00:00,-9.1,-19.1,-20.4,39.45,0,0,,0,3.08,57.6,35.5,290,1010.2,27.2,16,371,1.3,4,,Partially cloudy,partly-cloudy-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-01-05T15:00:00,-8.8,-18.9,-20.8,37.11,0,0,,0,3.07,57.9,37.6,288,1010.8,16.8,16,249,0.9,2,,Clear,clear-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-01-05T16:00:00,-8.6,-17.7,-20.8,36.76,0,0,,0,3.06,54.7,30.1,298,1011.7,16.8,16,87,0.3,1,,Clear,clear-day,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
new york,2018-01-05T17:00:00,-9,-17.9,-21,37.16,0,0,,0,3.05,41.8,27.8,292,1012.5,16.8,16,11,0,0,,Clear,clear-night,"D9152,72505394728,KJFK,KLGA,74486094789,KNYC,72503014732"
